1569191283.719864068, -0.181085, -0.0675287, 0.0564804, -0.459331, -0.447132, 0.569987, 0.514007, 1.64447, 1.69049, 0.45208, 0.0477428, -0.00423524, 0.842091, 0.537201, 2.94919, -0.0249758, 0.344423, -0.0928667, 0.290248, 0.916984, -0.257436, -0.298236, 0.345536, 1.92322, 0.865816, -0.0165737, 0.0325671, 0.499027
1569191283.750256913, -0.18124, -0.0671374, 0.0546437, -0.459651, -0.447972, 0.56829, 0.514868, 1.64455, 1.69054, 0.452105, 0.0458021, -0.00500175, 0.842747, 0.536335, 2.94918, -0.0249739, 0.344413, -0.0928597, 0.290248, 0.916984, -0.257436, -0.298307, 0.345505, 1.92354, 0.865561, -0.0168583, 0.0324153, 0.499469
1569191283.772118609, -0.181233, -0.0671216, 0.0548472, -0.459618, -0.447847, 0.56837, 0.514918, 1.64458, 1.69053, 0.452133, 0.0459854, -0.00502752, 0.842755, 0.536305, 2.9492, -0.0249803, 0.34446, -0.0928624, 0.290242, 0.916986, -0.257435, -0.298236, 0.345536, 1.92322, 0.865816, -0.0165737, 0.0325671, 0.499027
1569191283.792557482, -0.183459, -0.0615344, 0.0578378, -0.459819, -0.448671, 0.56883, 0.513511, 1.64457, 1.69051, 0.452149, 0.0460585, -0.00477805, 0.842875, 0.536114, 2.94925, -0.0249843, 0.344518, -0.0928506, 0.290252, 0.916981, -0.257446, -0.297591, 0.344554, 1.92164, 0.866607, -0.0164401, 0.0294573, 0.49785
1569191283.828408589, -0.182273, -0.0641178, 0.0584261, -0.458868, -0.445756, 0.571276, 0.514184, 1.64436, 1.69063, 0.452076, 0.0498714, -0.00465685, 0.842387, 0.536541, 2.94921, -0.0249758, 0.344454, -0.0928629, 0.290252, 0.916982, -0.257439, -0.298236, 0.345536, 1.92322, 0.865816, -0.0165737, 0.0325671, 0.499027
1569191283.848722644, -0.181082, -0.0675612, 0.0564675, -0.45926, -0.44729, 0.569937, 0.513988, 1.64445, 1.69048, 0.452059, 0.0476143, -0.00431009, 0.842049, 0.537278, 2.94919, -0.0249738, 0.344409, -0.0928641, 0.290243, 0.916983, -0.257443, -0.298236, 0.345536, 1.92322, 0.865816, -0.0165737, 0.0325671, 0.499027
1569191283.875532083, -0.181397, -0.0671234, 0.0558324, -0.459824, -0.448037, 0.568114, 0.514851, 1.64456, 1.69052, 0.452103, 0.0459091, -0.0048884, 0.842812, 0.536224, 2.94918, -0.0249965, 0.344424, -0.0928634, 0.290243, 0.916985, -0.257437, -0.298236, 0.345536, 1.92322, 0.865816, -0.0165737, 0.0325671, 0.499027
1569191283.895854255, -0.1811, -0.0672378, 0.0575097, -0.458672, -0.445155, 0.571105, 0.515069, 1.64436, 1.69064, 0.45211, 0.0501808, -0.00487199, 0.842325, 0.536607, 2.94921, -0.0249843, 0.344467, -0.0928638, 0.290243, 0.916985, -0.257438, -0.298236, 0.345536, 1.92322, 0.865816, -0.0165737, 0.0325671, 0.499027
1569191283.924535364, -0.181093, -0.0674242, 0.0568245, -0.459079, -0.446507, 0.570367, 0.514354, 1.64443, 1.69054, 0.452113, 0.0485416, -0.00445455, 0.842155, 0.537028, 2.94921, -0.024968, 0.344488, -0.0928574, 0.290255, 0.916978, -0.257451, -0.298236, 0.345536, 1.92322, 0.865816, -0.0165737, 0.0325671, 0.499027
1569191283.944875705, -0.181409, -0.0671096, 0.0558088, -0.459844, -0.448066, 0.568064, 0.514862, 1.64455, 1.69053, 0.452119, 0.0458574, -0.00489222, 0.842832, 0.536198, 2.94918, -0.0249751, 0.344427, -0.0928621, 0.290241, 0.916984, -0.257443, -0.298236, 0.345536, 1.92322, 0.865816, -0.0165737, 0.0325671, 0.499027
1569191283.975273195, -0.181069, -0.0670192, 0.0552117, -0.459452, -0.446842, 0.569272, 0.514941, 1.64459, 1.69049, 0.452098, 0.0473035, -0.00483969, 0.842681, 0.53631, 2.94919, -0.0249944, 0.344414, -0.0928636, 0.290245, 0.916984, -0.257438, -0.298307, 0.345505, 1.92354, 0.865561, -0.0168583, 0.0324153, 0.499469
1569191283.995598850, -0.181049, -0.0669785, 0.0540095, -0.459547, -0.446741, 0.569271, 0.514946, 1.64453, 1.69054, 0.4521, 0.0470546, -0.00477916, 0.842745, 0.536232, 2.94921, -0.0249972, 0.344441, -0.0928663, 0.290249, 0.916983, -0.257435, -0.298307, 0.345505, 1.92354, 0.865561, -0.0168583, 0.0324153, 0.499469
1569191284.021183056, -0.180913, -0.0670499, 0.0550582, -0.459061, -0.444889, 0.571083, 0.514977, 1.64434, 1.69062, 0.452089, 0.0496636, -0.00453903, 0.842501, 0.536381, 2.94922, -0.0249701, 0.344485, -0.0928718, 0.290244, 0.916985, -0.257434, -0.298307, 0.345505, 1.92354, 0.865561, -0.0168583, 0.0324153, 0.499469
1569191284.041555169, -0.180821, -0.0673457, 0.0545569, -0.459025, -0.446203, 0.57064, 0.514363, 1.64441, 1.69053, 0.452097, 0.0483551, -0.00446871, 0.842156, 0.537043, 2.94919, -0.0249695, 0.344472, -0.0928649, 0.290239, 0.916986, -0.257438, -0.298307, 0.345505, 1.92354, 0.865561, -0.0168583, 0.0324153, 0.499469
1569191284.074877652, -0.183838, -0.0592248, 0.0590134, -0.459084, -0.446547, 0.571185, 0.513405, 1.64454, 1.69051, 0.452112, 0.0491794, -0.00481312, 0.842734, 0.536058, 2.9492, -0.0250045, 0.344431, -0.0928704, 0.290242, 0.916987, -0.257428, -0.297591, 0.344554, 1.92164, 0.866607, -0.0164401, 0.0294573, 0.49785
1569191284.095189222, -0.183367, -0.0615992, 0.0577796, -0.459711, -0.448674, 0.568806, 0.513632, 1.64462, 1.69051, 0.45211, 0.0460688, -0.00493819, 0.84287, 0.536119, 2.94921, -0.0249778, 0.344438, -0.0928608, 0.290247, 0.916984, -0.257436, -0.298236, 0.345536, 1.92322, 0.865816, -0.0165737, 0.0325671, 0.499027
1569191284.124503275, -0.181029, -0.067298, 0.0546781, -0.45952, -0.447306, 0.56941, 0.514326, 1.64452, 1.6905, 0.452094, 0.046855, -0.00444548, 0.842387, 0.536813, 2.94922, -0.0249577, 0.344469, -0.0928616, 0.29026, 0.916978, -0.257444, -0.298307, 0.345505, 1.92354, 0.865561, -0.0168583, 0.0324153, 0.499469
1569191284.144867248, -0.180996, -0.06712, 0.0563393, -0.458739, -0.444911, 0.571189, 0.515127, 1.64433, 1.69064, 0.452095, 0.0501033, -0.00482483, 0.842408, 0.536484, 2.94919, -0.0249722, 0.344455, -0.0928681, 0.290247, 0.916982, -0.257443, -0.298236, 0.345536, 1.92322, 0.865816, -0.0165737, 0.0325671, 0.499027
1569191284.175531547, -0.181548, -0.0641825, 0.0570026, -0.460337, -0.448083, 0.568527, 0.513896, 1.64455, 1.6905, 0.452121, 0.0459584, -0.00488152, 0.842849, 0.536162, 2.94918, -0.024994, 0.344435, -0.0928625, 0.29024, 0.916985, -0.257441, -0.299088, 0.344976, 1.92382, 0.866245, -0.0175088, 0.0313046, 0.498329
1569191284.195894038, -0.181493, -0.0649492, 0.056815, -0.460212, -0.447743, 0.568634, 0.514185, 1.64454, 1.69052, 0.452117, 0.0463194, -0.00480246, 0.842862, 0.536111, 2.94921, -0.0249761, 0.344448, -0.092859, 0.290251, 0.916983, -0.257437, -0.298236, 0.345536, 1.92322, 0.865816, -0.0165737, 0.0325671, 0.499027
1569191284.224082248, -0.184785, -0.0565201, 0.0562756, -0.459463, -0.448245, 0.571127, 0.511648, 1.64452, 1.69051, 0.452082, 0.0468921, -0.00451079, 0.842386, 0.536812, 2.94922, -0.0249595, 0.344441, -0.0928648, 0.290252, 0.916981, -0.257443, -0.298086, 0.343832, 1.92147, 0.866415, -0.0176499, 0.0274755, 0.498255
1569191284.244413029, -0.183994, -0.0565989, 0.0584295, -0.459146, -0.44564, 0.572913, 0.512212, 1.64435, 1.69064, 0.452081, 0.0502081, -0.00469765, 0.842401, 0.536486, 2.94922, -0.0249672, 0.344471, -0.0928576, 0.29025, 0.916981, -0.257444, -0.299088, 0.344976, 1.92382, 0.866245, -0.0175088, 0.0313046, 0.498329
1569191284.270380011, -0.18127, -0.0654407, 0.0578093, -0.45934, -0.44559, 0.570706, 0.51454, 1.64437, 1.6906, 0.452109, 0.0494236, -0.00477724, 0.84255, 0.536324, 2.94918, -0.0249994, 0.344453, -0.092858, 0.290257, 0.916981, -0.257437, -0.298236, 0.345536, 1.92322, 0.865816, -0.0165737, 0.0325671, 0.499027
1569191284.292898157, -0.181082, -0.067088, 0.0554679, -0.459177, -0.446252, 0.569899, 0.515005, 1.64445, 1.69058, 0.452119, 0.0481724, -0.00488034, 0.842575, 0.536399, 2.94918, -0.0249808, 0.344436, -0.0928647, 0.29024, 0.916985, -0.257441, -0.298307, 0.345505, 1.92354, 0.865561, -0.0168583, 0.0324153, 0.499469
1569191284.321234741, -0.181009, -0.067209, 0.0565566, -0.458661, -0.445237, 0.57115, 0.514958, 1.64436, 1.69064, 0.452088, 0.049914, -0.00482654, 0.842276, 0.536708, 2.94921, -0.0249642, 0.34444, -0.0928691, 0.290251, 0.916979, -0.257448, -0.298236, 0.345536, 1.92322, 0.865816, -0.0165737, 0.0325671, 0.499027
1569191284.342501798, -0.181296, -0.0671282, 0.0564714, -0.459486, -0.4468, 0.569298, 0.51492, 1.64449, 1.69058, 0.452094, 0.0476374, -0.00475721, 0.842671, 0.536296, 2.94921, -0.0249707, 0.344442, -0.0928614, 0.290255, 0.91698, -0.257441, -0.298236, 0.345536, 1.92322, 0.865816, -0.0165737, 0.0325671, 0.499027
1569191284.371060544, -0.180966, -0.0670516, 0.0578027, -0.458658, -0.44428, 0.571635, 0.515249, 1.64444, 1.69059, 0.452114, 0.0511742, -0.00474574, 0.842407, 0.536386, 2.94921, -0.0249903, 0.344466, -0.0928597, 0.290259, 0.916981, -0.257435, -0.298236, 0.345536, 1.92322, 0.865816, -0.0165737, 0.0325671, 0.499027
1569191284.395138626, -0.181115, -0.0672967, 0.0563934, -0.459239, -0.447156, 0.569495, 0.514613, 1.64454, 1.69048, 0.452125, 0.0475097, -0.00477377, 0.84238, 0.536764, 2.94917, -0.0249806, 0.34445, -0.0928667, 0.290252, 0.916981, -0.257441, -0.298236, 0.345536, 1.92322, 0.865816, -0.0165737, 0.0325671, 0.499027
1569191284.421059778, -0.181095, -0.0675575, 0.0563744, -0.459067, -0.44749, 0.569743, 0.514201, 1.64445, 1.69049, 0.452093, 0.0474036, -0.00465328, 0.842073, 0.537256, 2.94917, -0.024967, 0.344431, -0.0928703, 0.290248, 0.91698, -0.257448, -0.298236, 0.345536, 1.92322, 0.865816, -0.0165737, 0.0325671, 0.499027
1569191284.446885027, -0.181312, -0.0670829, 0.0559515, -0.459632, -0.447728, 0.568396, 0.51498, 1.64461, 1.69051, 0.452129, 0.0463617, -0.00500365, 0.842786, 0.536226, 2.9492, -0.0249812, 0.344437, -0.0928653, 0.290254, 0.91698, -0.25744, -0.298236, 0.345536, 1.92322, 0.865816, -0.0165737, 0.0325671, 0.499027
1569191284.471257916, -0.181063, -0.0667494, 0.0549427, -0.459785, -0.446619, 0.569007, 0.515131, 1.6447, 1.69046, 0.452136, 0.0471995, -0.00472771, 0.842957, 0.535886, 2.94922, -0.0249785, 0.344457, -0.0928687, 0.290251, 0.916981, -0.257441, -0.298307, 0.345505, 1.92354, 0.865561, -0.0168583, 0.0324153, 0.499469
1569191284.491603180, -0.181176, -0.0668888, 0.0549126, -0.459803, -0.447193, 0.56864, 0.515022, 1.64463, 1.69049, 0.452133, 0.0465787, -0.00479834, 0.842908, 0.536017, 2.94921, -0.0249781, 0.344459, -0.0928687, 0.290254, 0.91698, -0.257441, -0.298236, 0.345536, 1.92322, 0.865816, -0.0165737, 0.0325671, 0.499027
1569191284.520267913, -0.181109, -0.0672395, 0.057414, -0.458628, -0.44527, 0.571017, 0.515107, 1.64432, 1.69064, 0.452085, 0.0500508, -0.00494429, 0.842327, 0.536615, 2.94917, -0.0249765, 0.344431, -0.0928553, 0.290257, 0.916979, -0.257447, -0.298236, 0.345536, 1.92322, 0.865816, -0.0165737, 0.0325671, 0.499027
1569191284.541416888, -0.181081, -0.0672638, 0.057516, -0.458507, -0.445172, 0.571177, 0.515121, 1.64431, 1.69064, 0.452098, 0.0502541, -0.00501211, 0.842272, 0.536682, 2.94916, -0.0249888, 0.344427, -0.0928621, 0.290245, 0.916983, -0.257444, -0.298236, 0.345536, 1.92322, 0.865816, -0.0165737, 0.0325671, 0.499027
1569191284.570056356, -0.183864, -0.0597936, 0.0586559, -0.459532, -0.448181, 0.569592, 0.513351, 1.64468, 1.69046, 0.452148, 0.0470245, -0.00486239, 0.842869, 0.536038, 2.94927, -0.0249752, 0.344495, -0.0928422, 0.29027, 0.916971, -0.257465, -0.297591, 0.344554, 1.92164, 0.866607, -0.0164401, 0.0294573, 0.49785
1569191284.591162551, -0.183152, -0.0620681, 0.0580238, -0.45972, -0.448126, 0.56993, 0.512855, 1.64456, 1.69047, 0.452093, 0.0470541, -0.00412481, 0.842418, 0.53675, 2.94926, -0.0249693, 0.344471, -0.0928715, 0.290254, 0.916982, -0.257434, -0.298236, 0.345536, 1.92322, 0.865816, -0.0165737, 0.0325671, 0.499027
1569191284.625667394, -0.180913, -0.0671855, 0.0558161, -0.458848, -0.444988, 0.571307, 0.514832, 1.64433, 1.69061, 0.452076, 0.0499353, -0.00455485, 0.842309, 0.536657, 2.94921, -0.0249606, 0.344474, -0.0928642, 0.290249, 0.916981, -0.257446, -0.298307, 0.345505, 1.92354, 0.865561, -0.0168583, 0.0324153, 0.499469
1569191284.645972320, -0.181185, -0.067108, 0.0550286, -0.459428, -0.447309, 0.568894, 0.514975, 1.64446, 1.69054, 0.452116, 0.0467352, -0.00502234, 0.842693, 0.536339, 2.94914, -0.0249738, 0.344425, -0.0928651, 0.290244, 0.916983, -0.257443, -0.298236, 0.345536, 1.92322, 0.865816, -0.0165737, 0.0325671, 0.499027
1569191284.675061829, -0.181383, -0.0671152, 0.055839, -0.459782, -0.448041, 0.568088, 0.514913, 1.64456, 1.6905, 0.452124, 0.0459066, -0.00496787, 0.842827, 0.5362, 2.94918, -0.02499, 0.344442, -0.0928681, 0.29024, 0.916985, -0.25744, -0.298236, 0.345536, 1.92322, 0.865816, -0.0165737, 0.0325671, 0.499027
1569191284.695415644, -0.181193, -0.0673858, 0.0562487, -0.459715, -0.447387, 0.569333, 0.514166, 1.64454, 1.69046, 0.452083, 0.0470792, -0.00421683, 0.842377, 0.536812, 2.94926, -0.0249759, 0.344463, -0.0928745, 0.290248, 0.916983, -0.257435, -0.298236, 0.345536, 1.92322, 0.865816, -0.0165737, 0.0325671, 0.499027
1569191284.723943681, -0.181123, -0.0672916, 0.0570837, -0.4594, -0.445791, 0.57063, 0.514396, 1.64441, 1.69056, 0.452079, 0.0491706, -0.00410287, 0.842333, 0.536694, 2.94925, -0.0249521, 0.344482, -0.0928732, 0.290244, 0.916983, -0.25744, -0.298236, 0.345536, 1.92322, 0.865816, -0.0165737, 0.0325671, 0.499027
1569191284.744235205, -0.181395, -0.0670812, 0.0558323, -0.459898, -0.447998, 0.568054, 0.514884, 1.64455, 1.69053, 0.45212, 0.0458891, -0.00486604, 0.84287, 0.536135, 2.94918, -0.0249593, 0.344442, -0.0928705, 0.290238, 0.916985, -0.25744, -0.298236, 0.345536, 1.92322, 0.865816, -0.0165737, 0.0325671, 0.499027
1569191284.774159354, -0.18137, -0.0671428, 0.0558968, -0.459753, -0.447987, 0.568159, 0.514908, 1.64451, 1.6905, 0.452134, 0.0460073, -0.00497107, 0.842807, 0.536223, 2.94914, -0.0249927, 0.344424, -0.0928649, 0.290229, 0.916989, -0.257437, -0.298236, 0.345536, 1.92322, 0.865816, -0.0165737, 0.0325671, 0.499027
1569191284.794575844, -0.181049, -0.067331, 0.0574926, -0.45857, -0.445229, 0.571206, 0.514984, 1.64433, 1.69061, 0.452095, 0.0501988, -0.00488425, 0.842226, 0.536761, 2.94919, -0.0249882, 0.344435, -0.0928615, 0.290246, 0.916984, -0.257437, -0.298236, 0.345536, 1.92322, 0.865816, -0.0165737, 0.0325671, 0.499027
1569191284.823970177, -0.181114, -0.0674391, 0.0565653, -0.459355, -0.44693, 0.569964, 0.514186, 1.64452, 1.69052, 0.452091, 0.0478897, -0.0043003, 0.842203, 0.537012, 2.94927, -0.0249508, 0.344481, -0.0928705, 0.290253, 0.91698, -0.25744, -0.298236, 0.345536, 1.92322, 0.865816, -0.0165737, 0.0325671, 0.499027
1569191284.844305778, -0.181198, -0.0672727, 0.0566643, -0.459267, -0.446689, 0.569759, 0.514701, 1.64449, 1.69057, 0.452097, 0.0480275, -0.00469373, 0.84244, 0.536624, 2.94924, -0.0249521, 0.344471, -0.0928713, 0.290245, 0.916983, -0.25744, -0.298236, 0.345536, 1.92322, 0.865816, -0.0165737, 0.0325671, 0.499027
1569191284.875203206, -0.181163, -0.0672009, 0.057109, -0.458901, -0.445782, 0.570428, 0.515072, 1.64435, 1.6906, 0.452089, 0.0492453, -0.00491942, 0.842451, 0.536495, 2.94915, -0.0249907, 0.344416, -0.0928594, 0.290248, 0.916982, -0.257445, -0.298236, 0.345536, 1.92322, 0.865816, -0.0165737, 0.0325671, 0.499027
1569191284.895524365, -0.181371, -0.0671734, 0.0558405, -0.459732, -0.448034, 0.568129, 0.514919, 1.64453, 1.69049, 0.452127, 0.0459503, -0.0049965, 0.842801, 0.536237, 2.94916, -0.0249991, 0.344424, -0.0928619, 0.290242, 0.916986, -0.257434, -0.298236, 0.345536, 1.92322, 0.865816, -0.0165737, 0.0325671, 0.499027
1569191284.936041019, -0.181087, -0.0675825, 0.0564358, -0.459315, -0.447347, 0.569894, 0.513937, 1.64451, 1.6905, 0.452099, 0.0475184, -0.00425723, 0.842049, 0.537287, 2.94925, -0.0249464, 0.344486, -0.0928713, 0.290247, 0.916982, -0.25744, -0.298236, 0.345536, 1.92322, 0.865816, -0.0165737, 0.0325671, 0.499027
1569191284.956376751, -0.183161, -0.0616335, 0.0593919, -0.458834, -0.445871, 0.571704, 0.513638, 1.64438, 1.69065, 0.452088, 0.0501445, -0.0046207, 0.842417, 0.536468, 2.94924, -0.0249654, 0.344466, -0.0928615, 0.290245, 0.916985, -0.257435, -0.297591, 0.344554, 1.92164, 0.866607, -0.0164401, 0.0294573, 0.49785
1569191284.976815002, -0.183115, -0.0617401, 0.0593897, -0.458708, -0.445831, 0.571704, 0.513786, 1.64435, 1.69063, 0.452073, 0.0502137, -0.00479006, 0.842419, 0.536457, 2.9492, -0.0249962, 0.344434, -0.0928648, 0.290241, 0.916986, -0.257435, -0.298236, 0.345536, 1.92322, 0.865816, -0.0165737, 0.0325671, 0.499027
1569191284.997068455, -0.181117, -0.0672541, 0.0571842, -0.458999, -0.4456, 0.570732, 0.514805, 1.64435, 1.69057, 0.45209, 0.049515, -0.00458864, 0.842352, 0.536629, 2.94918, -0.0249902, 0.34443, -0.0928562, 0.290253, 0.91698, -0.257445, -0.298236, 0.345536, 1.92322, 0.865816, -0.0165737, 0.0325671, 0.499027
1569191285.024788415, -0.181037, -0.0676732, 0.0565289, -0.459011, -0.447353, 0.5701, 0.513975, 1.64441, 1.69049, 0.45209, 0.0477201, -0.00446672, 0.841918, 0.537473, 2.94917, -0.0249574, 0.344442, -0.0928652, 0.290241, 0.916983, -0.257446, -0.298236, 0.345536, 1.92322, 0.865816, -0.0165737, 0.0325671, 0.499027
1569191285.045137433, -0.181154, -0.0673487, 0.0565261, -0.459436, -0.446837, 0.569848, 0.514325, 1.64447, 1.69051, 0.452097, 0.0478874, -0.0043193, 0.842322, 0.536826, 2.94922, -0.0249603, 0.344465, -0.0928608, 0.290261, 0.916977, -0.257448, -0.298236, 0.345536, 1.92322, 0.865816, -0.0165737, 0.0325671, 0.499027
1569191285.074031997, -0.18125, -0.0670368, 0.0567753, -0.459465, -0.446109, 0.569738, 0.515051, 1.64452, 1.69057, 0.452119, 0.0484442, -0.00466559, 0.842724, 0.536141, 2.94925, -0.024991, 0.344473, -0.0928608, 0.290255, 0.916982, -0.257436, -0.298236, 0.345536, 1.92322, 0.865816, -0.0165737, 0.0325671, 0.499027
1569191285.094369536, -0.181212, -0.0673311, 0.0562648, -0.459544, -0.447384, 0.569387, 0.514262, 1.64453, 1.69049, 0.452094, 0.0471716, -0.00433573, 0.842355, 0.536837, 2.94928, -0.0249685, 0.344492, -0.0928363, 0.290275, 0.916967, -0.257474, -0.298236, 0.345536, 1.92322, 0.865816, -0.0165737, 0.0325671, 0.499027
1569191285.125623529, -0.181033, -0.0676423, 0.0565077, -0.458982, -0.447346, 0.570102, 0.514004, 1.64442, 1.69049, 0.452078, 0.0477376, -0.00449494, 0.841921, 0.537467, 2.94916, -0.0249568, 0.344415, -0.0928582, 0.290248, 0.91698, -0.257452, -0.298236, 0.345536, 1.92322, 0.865816, -0.0165737, 0.0325671, 0.499027
